stop_id,stop_code,stop_name,stop_lat,stop_lon
069000011270,wrgdmwm,"Orford (Warrington), Hallows Avenue (opp)",53.40494,-2.57456
069000011290,wrgawtj,"Howley (Warrington), Orchard Street (cnr)",53.39003,-2.58511
069000011300,wrgdadt,"Howley (Warrington), Sainsburys (o/s)",53.39097,-2.58173
069000011310,wrgdaga,"Howley (Warrington), St Elphin's Park (opp)",53.39336,-2.57950
069000011320,wrgdadg,"Howley (Warrington), Helsby Street (opp)",53.39544,-2.57619
069000011330,wrgamgp,"Bruche, Cemetery (nr)",53.39714,-2.57336
069000011340,wrgajwp,"Bruche, Briarwood Avenue (nr)",53.39846,-2.56998
069000011350,wrgajwj,"Bruche, Beresford Street (nr)",53.39809,-2.57202
069000011360,wrgamdj,"Bruche, Padgate Stores (opp)",53.39924,-2.56916
069000011380,wrgdmtp,"Orford (Warrington), Derek Avenue (opp)",53.40650,-2.57428
069000011390,wrgdpaj,"Orford (Warrington), Martin Avenue (opp)",53.40882,-2.57382
069000011400,wrgdmtj,"Orford (Warrington), Capesthorne Road (adj)",53.41020,-2.57482
069000011401,wrgdapg,"Hulme (Warrington), Howson Road (opp)",53.41530,-2.58149
069000011402,wrgdpgd,"Orford (Warrington), Statham Avenue (cnr)",53.41354,-2.57922
069000011410,wrgajdj,"Blackbrook (Warrington), Meteor Crescent (cnr)",53.41333,-2.57489
069000011411,wrgajdt,"Blackbrook (Warrington), The Greenwood Pub (o/s)",53.41440,-2.57168
069000011420,wrgdpdw,"Orford (Warrington), Greenwood Crescent (cnr)",53.41178,-2.57640
069000011430,wrgdama,"Hulme (Warrington), Brathay Close (cnr)",53.41771,-2.58659
069000011440,wrgdamp,"Hulme (Warrington), Cleveland Road (cnr)",53.41887,-2.58948
069000011490,wrgdawa,"Hulme (Warrington), St Stephens Church (opp)",53.41395,-2.59038
069000011500,wrgdatm,"Hulme (Warrington), Cleveland Road (adj)",53.41571,-2.59318
069000011530,wrgmapj,"Winwick (Warrington), Post Office (o/s)",53.43103,-2.59656
069000011550,wrgajda,"Blackbrook (Warrington), Merrick Close (opp)",53.41506,-2.56841
069000011600,wrgamam,"Bruche, Mason Avenue (opp)",53.40162,-2.56749
069000011610,wrgdptw,"Padgate, St Oswalds Church (opp)",53.40293,-2.56449
069000011620,wrgdptj,"Padgate, Methodist Church (o/s)",53.40462,-2.56074
069000011718,wrgdmwd,"Orford (Warrington), Poplars Avenue (nr)",53.41233,-2.57653
069000011740,wrgatwt,"Fearnhead, Valiant Close (opp)",53.41150,-2.56024
069000011790,wrgatpa,"Fearnhead, Farmers Arms (o/s)",53.41241,-2.55601
069000011800,wrgatmj,"Fearnhead, Barnes Avenue (opp)",53.41307,-2.55290
069000011810,wrgatpw,"Fearnhead, Padgate Campus (nr)",53.41405,-2.54740
069000011820,wrgdpwd,"Padgate, Stocks Pub (opp)",53.40631,-2.55713
069000011850,wrgatpd,"Fearnhead, Freshfields Drive (opp)",53.41050,-2.54422
069000011851,wrgatmt,"Fearnhead, Carpenter Grove (cnr)",53.40900,-2.55059
069000011860,wrgmjgw,"Locking Stumps, Blackburne Close (nr)",53.41128,-2.54054
069000011890,wrgjgag,"Birchwood (Warrington), Turf & Feather (opp)",53.42095,-2.53545
069000011900,wrgjdmw,"Birchwood (Warrington), Copperfield Close (opp)",53.42591,-2.53631
069000011910,wrgmjpd,"Locking Stumps, Strawberry Close (cnr)",53.42267,-2.54027
069000011912,wrgjdtj,"Birchwood (Warrington), Kelvin Close (nr)",53.42944,-2.53193
069000011920,wrgjdma,"Birchwood (Warrington), Warrington Road (cnr)",53.42985,-2.52827
069000011970,wrgapjd,"Culcheth, Newchurch Lane (opp)",53.44912,-2.52160
069000011975,wrgdtat,"Risley (Warrington), Merefield (opp)",53.43744,-2.52706
069000011976,wrgdtdj,"Risley (Warrington), Noggin Inn (opp)",53.43223,-2.52683
069000012280,wrgjdjp,"Birchwood (Warrington), Birchwood Centre (opp)",53.41332,-2.53016
069000012295,wrgjdpm,"Birchwood (Warrington), Foxwood School (opp)",53.41814,-2.52437
069000012296,wrgjdjw,"Birchwood (Warrington), Library (opp)",53.41634,-2.52759
069000012300,wrgjdjm,"Birchwood (Warrington), Birchwood Centre (o/s)",53.41339,-2.53004
069000012301,wrgjdmd,"Birchwood (Warrington), Birchwood Station (o/s)",53.41272,-2.52588
069000012320,wrgjgam,"Birchwood (Warrington), Whinchat Drive (cnr)",53.41676,-2.51899
069000012330,wrgjdtp,"Birchwood (Warrington), Nelsons Quarterdeck (opp)",53.41801,-2.51595
069000012340,wrgdtga,"Risley Moss, Jay Close (opp)",53.42022,-2.51190
069000012350,wrgdtgm,"Risley Moss, Keyes Close (opp)",53.42212,-2.51557
069000012352,wrgjdmj,"Birchwood (Warrington), Fire Station (opp)",53.42004,-2.52465
069000012360,wrgdtjd,"Risley Moss, Country Park (opp)",53.42479,-2.50845
069000012370,wrgdtgt,"Risley Moss, Birchwood Forest Park (NW-bound)",53.42625,-2.50734
069000012440,wrgamgm,"Bruche, Cemetery (opp)",53.39664,-2.57205
069000012460,wrgajwt,"Bruche, Bruche Bridge (adj)",53.39777,-2.56308
069000012470,wrgamag,"Bruche, Greenway (cnr)",53.39758,-2.55750
069000012480,wrgdpma,"Paddington (Warrington), Dog & Partridge (o/s)",53.39763,-2.54821
069000012490,wrgmawp,"Woolston (Warrington), Holes Lane (nr)",53.39870,-2.54317
069000012500,wrgmawd,"Woolston (Warrington), Greymist Avenue (opp)",53.39859,-2.53969
069000012510,wrgmatg,"Woolston (Warrington), Cliftonville Road (opp)",53.39842,-2.53482
069000012520,wrgmdad,"Woolston (Warrington), Rope & Anchor (o/s)",53.39837,-2.53018
069000012525,wrgdmgj,"Woolston (Warrington), Monmouth Close (opp)",53.39867,-2.52706
069000012530,wrgdmdg,"Martinscroft, Gig Lane (cnr)",53.39909,-2.52203
069000012540,wrgdmga,"Martinscroft, Riversdale (opp)",53.39864,-2.51494
069000012550,wrgdmdt,"Martinscroft, M6 Bridge (NE-bound)",53.39894,-2.50638
069000012560,wrgdmaw,"Rixton, Brook Lane (cnr)",53.40025,-2.50121
069000012725,wrgamdp,"Bruche, Peacock Avenue (opp)",53.39664,-2.56773
069000012850,wrgmgda,"Latchford (Warrington), Powell Street (opp)",53.38037,-2.56048
069000013040,wrgjmwj,"Grappenhall, Dog & Dart (o/s)",53.37741,-2.54330
069000013260,wrgdwtj,"Thelwall, Pickering Arms (opp)",53.38335,-2.52597
069000013400,wrgamjd,"Church Green (Lymm), Lymm Church (opp)",53.37735,-2.47680
069000013415,wrgdwma,"Statham, Whitbarrow Road (nr)",53.38415,-2.49424
069000013450,wrgajma,"Broomedge, Jolly Thresher (nr)",53.36989,-2.44371
069000013520,wrgawdt,"Heatley (Lymm), Rushes Meadow (nr)",53.39080,-2.45239
069000019000,wrgdmdp,"Rixton, Holly Bush Lane (cnr)",53.40080,-2.49690
069000019010,wrgdgag,"Rixton, Woodside Farm (o/s)",53.40207,-2.48789
069000019020,wrgdawt,"Rixton, Rixton Old Farm (o/s)",53.40267,-2.48166
069000019030,wrgdawg,"Rixton, Moat Lane (cnr)",53.40507,-2.47663
069000019040,wrgdawm,"Rixton, Rixton New Hall (opp)",53.40720,-2.47283
069000019060,wrgjwgm,"Rixton, Warburton Bridge Road (opp)",53.40959,-2.46639
069000019070,wrgawmg,"Hollins Green (Warrington), Eagle & Child (opp)",53.41341,-2.45679
069000019080,wrgawma,"Hollins Green (Warrington), Black Swan (nr)",53.41658,-2.45581
069000019085,wrgawmp,"Hollins Green (Warrington), Glazebrook Lane (cnr)",53.41787,-2.45362
069000020268,wrgawgd,"Hermitage Green, Cop Holt Farm (opp)",53.43800,-2.60668
069000020269,wrgmamg,"Winwick (Warrington), Old School House Lane (cnr)",53.43366,-2.60165
069000020270,wrgmamw,"Winwick (Warrington), St Oswald Church (o/s)",53.43041,-2.59796
069000020590,wrgjmjg,"Glazebury, Foresters Arms (opp)",53.47788,-2.49795
069000020600,wrgjmga,"Glazebury, Bents Garden Centre (o/s)",53.47610,-2.49710
069000020610,wrgjmpd,"Glazebury, Hurst Mill Lane (cnr)",53.47420,-2.49584
069000020620,wrgjmgt,"Glazebury, Coronation Avenue (nr)",53.47005,-2.49476
069000020630,wrgjmjw,"Glazebury, George & Dragon (opp)",53.46406,-2.49303
069000020635,wrgjmgj,"Glazebury, Chat Moss Hotel (o/s)",53.46614,-2.49325
069000020640,wrgjmjp,"Fowley Common, Fowley Common Lane (opp)",53.45954,-2.49493
069000020650,wrgjmpj,"Culcheth, Mee Brow Playground (o/s)",53.45851,-2.49762
069000020660,wrgapgm,"Culcheth, Holcroft Lane (nr)",53.45468,-2.50810
069000020670,wrgapdj,"Culcheth, BP Garage (o/s)",53.45277,-2.51321
069000020680,wrgapga,"Culcheth, Library (opp)",53.45254,-2.51667
069000020690,wrgapdt,"Culcheth, CPS Stores (o/s)",53.45268,-2.52089
069000020700,wrgapjm,"Culcheth, The Cherry Tree (nr)",53.45376,-2.52312
069000020705,wrgjagd,"Twiss Green, Twiss Green Lane (opp)",53.45508,-2.52616
069000020710,wrgjadw,"Twiss Green, Claremont Road (opp)",53.45675,-2.53062
069000020715,wrgjadg,"Twiss Green, Beechmill Drive (cnr)",53.45391,-2.52920
069000020720,wrgjaja,"Wigshaw, Beech House (opp)",53.45192,-2.52820
069000020730,wrgjajp,"Wigshaw, Linear Park (opp)",53.45079,-2.52852
069000020735,wrgdjdw,"Little Town (Culcheth), Water Works (o/s)",53.44674,-2.53777
069000020740,wrgdjdj,"Little Town (Culcheth), Lady Lane (cnr)",53.44456,-2.54425
069000020750,wrgjgtj,"Croft (Warrington), General Elliot (opp)",53.44009,-2.55201
069000020760,wrgjmat,"Croft (Warrington), The Horseshoe (nr)",53.43745,-2.55661
069000020765,wrgdtwp,"Smithy Brow, Smithy Brow (opp 42)",53.43707,-2.56100
069000020782,wrgdmjg,"Myddleton, Southworth Lane (opp 47)",53.43381,-2.57601
069000020790,wrgdmgw,"Myddleton, Delph Lane (cnr)",53.43316,-2.57994
069000020810,wrgadwm,"Arbury (Winwick), Falcondale Road (cnr)",53.43182,-2.58931
069000020820,wrgmama,"Winwick (Warrington), Ilex Avenue (opp)",53.43147,-2.59276
069000020830,wrgmapg,"Winwick (Warrington), Post Office (opp)",53.43096,-2.59653
069000020860,wrgmamp,"Winwick (Warrington), B&Q (opp)",53.42414,-2.59786
069000020870,wrgdapt,"Hulme (Warrington), Mill Lane (opp)",53.41952,-2.59798
069000020875,wrgdamt,"Hulme (Warrington), Fordton Leisure (nr)",53.41676,-2.59845
069000020880,wrgdatj,"Hulme (Warrington), Sandy Lane West (S-bound)",53.41330,-2.59753
069000020900,wrgdatg,"Hulme (Warrington), Cleveland Road (nr)",53.41579,-2.59299
069000020940,wrgdjpm,"Longford (Warrington), Winwick Road College (o/s)",53.40754,-2.59467
069000020950,wrgdjgd,"Longford (Warrington), Alder Lane (cnr)",53.40393,-2.59415
069000020960,wrgdjmg,"Longford (Warrington), Ireland Street (cnr)",53.40176,-2.59415
069000020969,wrgagwg,"Bewsey, Tesco (opp)",53.39689,-2.59401
069000020970,wrgagtw,"Bewsey, Owen Street (opp)",53.39819,-2.59411
069000020971,wrgadwj,"Arbury (Winwick), Arbury Lane (nr)",53.43264,-2.58337
069000021010,wrgdtaw,"Risley (Warrington), Risley HMP (o/s)",53.43926,-2.52550
069000021070,wrgdpwp,"Risley (Warrington), Birchwood Park Avenue (nr)",53.43031,-2.52721
069000021080,wrgmjpa,"Locking Stumps, Strawberry Close (opp)",53.42299,-2.54060
069000021081,wrgjdtg,"Birchwood (Warrington), Kelvin Close (opp)",53.42924,-2.53207
069000021090,wrgjdmt,"Birchwood (Warrington), Copperfield Close (cnr)",53.42566,-2.53650
069000021100,wrgjgad,"Birchwood (Warrington), Turf & Feather (o/s)",53.42141,-2.53506
069000021107,wrgjdtd,"Birchwood (Warrington), Heathfield House (opp)",53.42373,-2.52763
069000021110,wrgdtgp,"Risley Moss, Birchwood Forest Park (SE-bound)",53.42628,-2.50710
069000021113,wrgjdta,"Birchwood (Warrington), Heather Close (opp)",53.42306,-2.53258
069000021120,wrgdtja,"Risley Moss, Country Park (o/s)",53.42464,-2.50848
069000021130,wrgdtgd,"Risley Moss, Keyes Close (cnr)",53.42175,-2.51459
069000021140,wrgdtdw,"Risley Moss, Jay Close (cnr)",53.42036,-2.51236
069000021150,wrgjdtm,"Birchwood (Warrington), Nelsons Quarterdeck (o/s)",53.41788,-2.51585
069000021160,wrgjgaj,"Birchwood (Warrington), Whinchat Drive (opp)",53.41663,-2.51889
069000021170,wrgjdjt,"Birchwood (Warrington), Library (o/s)",53.41633,-2.52851
069000021180,wrgjdpj,"Birchwood (Warrington), Foxwood School (o/s)",53.41835,-2.52426
069000021190,wrgjdmg,"Birchwood (Warrington), Fire Station (nr)",53.41999,-2.52490
069000021220,wrgjdwj,"Birchwood (Warrington), Roberts Fold (SW-bound)",53.41972,-2.53129
069000021280,wrgmjgt,"Locking Stumps, Blackburne Close (opp)",53.41094,-2.54084
069000021290,wrgatpg,"Fearnhead, Freshfields Drive (nr)",53.41047,-2.54479
069000021291,wrgatmp,"Fearnhead, Carpenter Grove (opp)",53.40840,-2.55083
069000021310,wrgdpwa,"Padgate, Stocks Pub (o/s)",53.40660,-2.55631
069000021415,wrgdpja,"Orford (Warrington), Poplars Avenue (cnr)",53.41298,-2.57923
069000021420,wrgajaw,"Blackbrook (Warrington), Merrick Close (cnr)",53.41473,-2.56791
069000021460,wrgdapd,"Hulme (Warrington), Howson Road (cnr)",53.41570,-2.58243
069000021461,wrgdpga,"Orford (Warrington), Statham Avenue (opp)",53.41313,-2.57833
069000021470,wrgdpdt,"Orford (Warrington), Greenwood Crescent (opp)",53.41230,-2.57743
069000021500,wrgdjmp,"Longford (Warrington), Kirkstone Avenue (opp)",53.41267,-2.58318
069000021560,wrgdmtg,"Orford (Warrington), Capesthorne Road (nr)",53.41017,-2.57444
069000021570,wrgdpag,"Orford (Warrington), Martin Avenue (cnr)",53.40836,-2.57357
069000021580,wrgdmtm,"Orford (Warrington), Derek Avenue (cnr)",53.40613,-2.57414
069000021620,wrgatpt,"Fearnhead, Padgate Campus (opp)",53.41388,-2.54712
069000021621,wrgatmg,"Fearnhead, Barnes Avenue (cnr)",53.41298,-2.55251
069000021640,wrgatmw,"Fearnhead, Farmers Arms (opp)",53.41211,-2.55661
069000021650,wrgatwp,"Fearnhead, Valiant Close (cnr)",53.41147,-2.55947
069000021710,wrgdmwj,"Orford (Warrington), Hallows Avenue (cnr)",53.40510,-2.57461
069000021720,wrgdpgm,"Orford (Warrington), Lyndale Avenue (opp)",53.40372,-2.57734
069000021830,wrgmdjd,"Warrington (Warrington), Central Station (o/s)",53.39206,-2.59329
069000021831,wrgmdtp,"Warrington (Warrington), Winwick Street Tracking Point (nr)",53.39093,-2.59349
069000021950,wrgdmdm,"Rixton, Holly Bush Lane (opp)",53.40062,-2.49612
069000021960,wrgdmgm,"Martinscroft, M6 Bridge (SW-bound)",53.39862,-2.50618
069000021970,wrgdmdw,"Martinscroft, Weir Lane (cnr)",53.39868,-2.51737
069000021980,wrgdmda,"Martinscroft, Gig Lane (opp)",53.39891,-2.52399
069000021990,wrgdmgd,"Woolston (Warrington), Monmouth Close (cnr)",53.39835,-2.52817
069000022070,wrgdptp,"Padgate, St Oswalds Church (o/s)",53.40244,-2.56529
069000022080,wrgamaj,"Bruche, Mason Avenue (cnr)",53.40137,-2.56782
069000022100,wrgamdg,"Bruche, King & Queen (nr)",53.39965,-2.56908
069000022110,wrgajwm,"Bruche, Briarwood Avenue (opp)",53.39854,-2.56939
069000022120,wrgajwg,"Bruche, Beresford Street (cnr)",53.39785,-2.57271
069000022121,wrgdptg,"Padgate, Methodist Church (opp)",53.40416,-2.56154
069000022170,wrgmawt,"Woolston (Warrington), Rope & Anchor (opp)",53.39817,-2.53154
069000022180,wrgmatd,"Woolston (Warrington), Cliftonville Road (cnr)",53.39819,-2.53548
069000022190,wrgmawa,"Woolston (Warrington), Greymist Avenue (nr)",53.39826,-2.53904
069000022200,wrgdpmj,"Woolston (Warrington), Holes Lane (opp)",53.39791,-2.54624
069000022210,wrgdpjw,"Paddington (Warrington), Dog & Partridge (opp)",53.39710,-2.54946
069000022211,wrgajdg,"Blackbrook (Warrington), Meteor Crescent (opp)",53.41329,-2.57454
069000022212,wrgajdp,"Blackbrook (Warrington), The Greenwood Pub (opp)",53.41413,-2.57192
069000022220,wrgamad,"Bruche, Greenway (opp)",53.39747,-2.55852
069000022230,wrgajtw,"Bruche, Alford Hall (o/s)",53.39734,-2.56517
069000022310,wrgamdm,"Bruche, Peacock Avenue (cnr)",53.39633,-2.56849
069000022320,wrgamgj,"Bruche, Cemetery (o/s)",53.39653,-2.57225
069000022325,wrgamgd,"Bruche, Cemetery (adj)",53.39628,-2.57400
069000022330,wrgdadj,"Howley (Warrington), Helsby Street (cnr)",53.39537,-2.57582
069000022340,wrgdadw,"Howley (Warrington), St Elphin's Park (o/s)",53.39357,-2.57882
069000022345,wrgdadp,"Howley (Warrington), Parish Church (o/s)",53.39095,-2.58129
069000022360,wrgawtg,"Howley (Warrington), Orchard Street (opp)",53.38980,-2.58540
069000022400,wrgawdp,"Heatley (Lymm), Rushes Meadow (opp)",53.39080,-2.45200
069000022480,wrgajgw,"Broomedge, Jolly Thresher (opp)",53.36989,-2.44488
069000022540,wrgamja,"Church Green (Lymm), Lymm Church (o/s)",53.37787,-2.47894
069000022595,wrgdwjm,"Statham, Turnberry Close (cnr)",53.38390,-2.49430
069000022690,wrgdwtg,"Thelwall, Pickering Arms (nr)",53.38338,-2.52544
069000022751,wrgdpat,"Orford (Warrington), Norris Street (SW-bound)",53.40145,-2.58085
069000022770,wrgjmwg,"Grappenhall, Dog & Dart (opp)",53.37729,-2.54452
069000022800,wrgdgdp,"Latchford (Warrington), Kwik Save (o/s)",53.37972,-2.56160
069000023101,wrgapja,"Culcheth, Newchurch Lane (o/s)",53.44898,-2.52134
069000023105,wrgdtap,"Risley (Warrington), Merefield (o/s)",53.43738,-2.52680
069000023106,wrgdtdg,"Risley (Warrington), Noggin Inn (o/s)",53.43186,-2.52670
069000023330,wrgdatw,"Hulme (Warrington), St Stephens Church (o/s)",53.41357,-2.58930
069000023366,wrgdajw,"Hulme (Warrington), Brathay Close (opp)",53.41756,-2.58581
069000024300,wrgmdpg,"Warrington (Warrington), Scotland Road Alighting Only (NW-bound)",53.39008,-2.59179
069000029000,wrgawmj,"Hollins Green (Warrington), Glazebrook Lane (opp)",53.41776,-2.45348
069000029010,wrgawjw,"Hollins Green (Warrington), Black Swan (opp)",53.41615,-2.45611
069000029020,wrgawmd,"Hollins Green (Warrington), Eagle & Child (o/s)",53.41333,-2.45659
069000029030,wrgjwgj,"Rixton, Warburton Bridge Road (cnr)",53.41002,-2.46469
069000029050,wrgdawj,"Rixton, Rixton New Hall (o/s)",53.40721,-2.47238
069000029060,wrgdawd,"Rixton, Moat Lane (opp)",53.40483,-2.47654
069000029070,wrgdawp,"Rixton, Rixton Old Farm (opp)",53.40277,-2.48044
069000029080,wrgdgad,"Rixton, Woodside Farm (opp)",53.40191,-2.48747
069000040000,wrgajmt,"Broomedge, The Wheatsheaf (o/s)",53.36949,-2.44085
069000045050,wrgajmp,"Broomedge, The Wheatsheaf (opp)",53.36927,-2.44052
069000070806,wrgjdpd,"Birchwood (Warrington), Dewhurst Road (SW-bound)",53.41756,-2.53251
069000070809,wrgjdpa,"Birchwood (Warrington), Dewhurst Road (NE-bound)",53.41765,-2.53273
069000080560,wrgdmat,"Rixton, Brook Lane (opp)",53.40010,-2.50107
069000080770,wrgdmjd,"Myddleton, Southworth Lane (nr 47)",53.43390,-2.57586
069000080789,wrgdtwj,"Smithy Brow, Dam Lane (opp)",53.43582,-2.56511
069000080790,wrgdtwm,"Smithy Brow, Smithy Brow (o/s 42)",53.43719,-2.56114
069000080840,wrgdjdt,"Little Town (Culcheth), Water Works (opp)",53.44688,-2.53771
069000080845,wrgjajg,"Wigshaw, Glaziers Lane (opp)",53.44890,-2.53134
069000080870,wrgjada,"Twiss Green, Beechmill Drive (opp)",53.45416,-2.52960
069000085001,wrgjdpw,"Birchwood (Warrington), Heather Close (cnr)",53.42320,-2.53269
069000085090,wrgapdp,"Culcheth, Chatburn Court (cnr)",53.45048,-2.52111
069000085800,wrgadwg,"Arbury (Winwick), Arbury Lane (opp)",53.43272,-2.58338
069000085852,wrgdptd,"Padgate, Conservative Club (o/s)",53.40791,-2.55542
069000085885,wrgdjaw,"Little Town (Culcheth), Hodgekinson Farm (o/s)",53.44345,-2.54735
069000085896,wrgapjg,"Culcheth, Taylor Business Park (nr)",53.44585,-2.52248
0690WNA02808,wrgdptm,"Padgate, Conservative Club (opp)",53.40777,-2.55541
0690WNA02848,wrgmdtg,"Warrington (Warrington), Bus Interchange Tracking Point (nr)",53.39105,-2.59513
0690WNA02854,wrgadat,"Warrington (Warrington), Bus Interchange (Stand 14)",53.39108,-2.59454
0690WNA02856,wrgadam,"Warrington (Warrington), Bus Interchange (Stand 12)",53.39109,-2.59442
0690WNA02859,wrgadjp,"Warrington (Warrington), Bus Interchange (Stand 9)",53.39112,-2.59421
0690WNA02862,wrgadjd,"Warrington (Warrington), Bus Interchange (Stand 6)",53.39112,-2.59404
0690WNA02879,wrgdtaj,"Risley (Warrington), Leacroft Road (E-bound)",53.43066,-2.51760
0690WNA02880,wrgdtag,"Risley (Warrington), Leacroft Road (W-bound)",53.43046,-2.51752
0690WNA02881,wrgjdjd,"Birchwood (Warrington), Ainscough Road (opp)",53.41531,-2.52242
0690WNA02882,wrgjdja,"Birchwood (Warrington), Ainscough Road (cnr)",53.41530,-2.52262
450017209,,"Huddersfield Town Centre, H1 High Street (Stop 45017209)",53.64471,-1.78445
450017571,,"Huddersfield Town Centre, H3 Peel Street (Stop 45017571)",53.64393,-1.78228
450019391,,"Slaithwaite, Manchester Road Commercial Street (Stop 45019391)",53.62080,-1.87956
450019392,,"Slaithwaite, Manchester Road Hollins Row (Stop 45019392)",53.62120,-1.87876
450019393,,"Slaithwaite, Manchester Road Linfit Fold (Stop 45019393)",53.62215,-1.87425
450019394,,"Slaithwaite, Manchester Road Spring Grove (Stop 45019394)",53.62218,-1.87244
450019395,,"Slaithwaite, Manchester Road Spa Lane (Stop 45019395)",53.62242,-1.87103
450019396,,"Linthwaite, Manchester Road Spa Lane (Stop 45019396)",53.62238,-1.86846
450019397,,"Slaithwaite, Manchester Road Spa Lane (Stop 45019397)",53.62252,-1.86825
450019398,,"Linthwaite, Manchester Road Lee Mill Road (Stop 45019398)",53.62371,-1.86273
450019399,,"Linthwaite, Manchester Road Lee Mill Road (Stop 45019399)",53.62425,-1.86144
450019400,,"Linthwaite, Hoyle House Fold (Stop 45019400)",53.62482,-1.85875
450018550,,"Pye Nest, Burnley Road (Stop 45018550)",53.71498,-1.88760
450018551,,"Pye Nest, Burnley Road (Stop 45018551)",53.71521,-1.88895
450018552,,"Pye Nest, Burnley Road Trimmingham Lane (Stop 45018552)",53.71645,-1.89238
450018553,,"Pye Nest, Burnley Road Trimmingham Lane (Stop 45018553)",53.71681,-1.89402
450018554,,"Willow Field, Burnley Rd Willowfields Flats (Stop 45018554)",53.71763,-1.89564
450018555,,"Willow Field, Burnley Road (Stop 45018555)",53.71759,-1.89594
450018556,,"Willow Field, Burnley Road Willowfield View (Stop 45018556)",53.71885,-1.89913
450018557,,"Willow Field, Burnley Road (Stop 45018557)",53.71929,-1.89983
450018558,,"Willow Field, Cote Hill (Stop 45018558)",53.71999,-1.90227
450018559,,"Willow Field, Burnley Road Windle Royd Lane (Stop 45018559)",53.71970,-1.90327
450018560,,"Warley (Halifax), Burnley Road Waterloo Terrace (Stop 45018560)",53.71791,-1.90853
450018561,,"Warley (Halifax), Burnley Road Whitty Lane (Stop 45018561)",53.71749,-1.90940
450018562,,"Friendly, Burnley Road Albert Road (Stop 45018562)",53.71461,-1.91078
450018563,,"Friendly, Burnley Road Albert Road (Stop 45018563)",53.71450,-1.91077
450018564,,"Friendly, Tuel Lane Top Burnley Road (Stop 45018564)",53.71396,-1.91478
450018565,,"Friendly, Burnley Road Blackwall Lane (Stop 45018565)",53.71408,-1.91484
450018566,,"Friendly, Burnley Road (Stop 45018566)",53.71417,-1.91787
450018567,,"Friendly, Burnley Road Bankfield Terrace (Stop 45018567)",53.71409,-1.91848
450018568,,"Friendly, Burnley Road (Stop 45018568)",53.71421,-1.92166
450018569,,"Friendly, Burnley Road Warley Wood Lane (Stop 45018569)",53.71422,-1.92318
450018570,,"Friendly, Burnley Road (Stop 45018570)",53.71407,-1.92395
450018571,,"Friendly, Burnley Road (Stop 45018571)",53.71381,-1.92671
450018572,,"Friendly, Burnley Road Warley Wood Avenue (Stop 45018572)",53.71363,-1.92715
450018573,,"Friendly, Burnley Road Warley Wood Avenue (Stop 45018573)",53.71350,-1.92880
450018574,,"Friendly, Burnley Road Wood Royd Gardens (Stop 45018574)",53.71330,-1.92934
450018575,,"Luddenden Foot, Burnley Road Rose Grove Lane (Stop 45018575)",53.71420,-1.93499
450018576,,"Clough (Halifax), Burnley Road (Stop 45018576)",53.71432,-1.93574
450018577,,"Luddenden Foot, Burnley Road (Stop 45018577)",53.71563,-1.93846
450018578,,"Luddenden Foot, Burnley Road Rose Place (Stop 45018578)",53.71566,-1.93879
450018579,,"Luddenden Foot, Burnley Road (Stop 45018579)",53.71654,-1.94038
450018580,,"Luddenden Foot, Burnley Road Copperfields (Stop 45018580)",53.71680,-1.94102
450018581,,"Luddenden Foot, Burnley Road (Stop 45018581)",53.71894,-1.94243
450018582,,"Luddenden Foot, Burnley Road Luddendenfoot (Stop 45018582)",53.72131,-1.94365
450018583,,"Luddenden Foot, Burnley Road (Stop 45018583)",53.72165,-1.94401
450018587,,"Luddenden Foot, Burnley Road (Stop 45018587)",53.71835,-1.94187
450018918,,"Portsmouth (Todmorden), Portsmouth (Stop 45018918)",53.73236,-2.15430
450018919,,"Portsmouth (Todmorden), Portsmouth (Stop 45018919)",53.73270,-2.15505
450018920,,"Todmorden, Rochdale Road (Stop 45018920)",53.71328,-2.09807
450018921,,"Todmorden, Rochdale Road Rise Lane (Stop 45018921)",53.71328,-2.09819
450018922,,"Todmorden, Rochdale Road Salford Way (Stop 45018922)",53.71169,-2.10005
450018923,,"Shade, Rochdale Road Foundry Street (Stop 45018923)",53.71142,-2.10144
450018924,,"Shade, Rochdale Road Safeway (Stop 45018924)",53.71022,-2.10205
450018925,,"Shade, Rochdale Road (Stop 45018925)",53.71027,-2.10220
450018926,,"Shade, Rochdale Road (Stop 45018926)",53.70867,-2.10291
450018927,,"Shade, Rochdale Road (Stop 45018927)",53.70796,-2.10302
450018928,,"Shade, Rochdale Road Knowlwood Road (Stop 45018928)",53.70676,-2.10414
450018929,,"Shade, Rochdale Road Little Holme Street (Stop 45018929)",53.70669,-2.10463
450018930,,"Knowl Wood, Rochdale Road Bacup Road (Stop 45018930)",53.70522,-2.10664
450018931,,"Knowl Wood, Rochdale Road Bacup Road (Stop 45018931)",53.70522,-2.10687
450018932,,"Todmorden, Rochdale Road (Stop 45018932)",53.70316,-2.10706
450018933,,"Walsden, Rochdale Road (Stop 45018933)",53.70296,-2.10674
450018934,,"Todmorden, Rochdale Road Hollins Road (Stop 45018934)",53.70191,-2.10668
450018935,,"Knowl Wood, Rochdale Road Hollins Road (Stop 45018935)",53.70171,-2.10655
450018936,,"Knowl Wood, Rochdale Road Mona's Terrace (Stop 45018936)",53.69841,-2.10621
450018937,,"Walsden, Rochdale Road (Stop 45018937)",53.69777,-2.10545
